problem_id,matrix_id,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
5,24,0.7312347374016548,0.8030989779811302,0.8188604201377024,0.8738791756572579,0.733351626154269,0.8010029573992893,0.8167673159614768,0.8728042337800173,-68.1808949792661,-49.950234542182926,-45.95184121556835,-31.994576218957803,-67.84148806639777,-50.629431172361535,-46.61861525082958,-32.36153264936715,0.6572377970967764,0.11994160697918455,1,0.1,0.101,0.9900990099009901,0.25,0.22800000000000004,1.0964912280701753,0.48999999999999994,0.35,1.4,-0.0004343263160559996,12565.607179441158,0.5247120789304613,4.736234204648294,9.02634872500424,0.007271845234699481,0.47415094432154603,2.431946295811783,0.5069695603930563,0.8680787221080207,2.1871871871871877,23.246970599856457,1.606606606606607,0.6432865731462926,0.8465704495274827,0.918496764088113,0.5869100182219188,0.1245952500677235,-0.5697698054950491,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11402391707711493,0.1140233113058258,0.9986784991531629,0.10532462556001397
5,24,0.7568024100442957,0.8107408384070733,0.8265750605895592,0.8854060547893194,0.757214007342716,0.8040347394192277,0.824282717761618,0.8835324407740991,-61.690518831496064,-48.00827127607704,-43.991696186214284,-29.068379897524977,-61.75761816667625,-49.847800544095605,-44.69731018248061,-29.62592270152595,0.8736910099430683,1.5114112201555416,2,0.1,0.10300000000000001,0.970873786407767,0.25,0.24300000000000002,1.02880658436214,0.531,0.372,1.4274193548387097,-0.003902041345452689,12542.882685239785,0.013244529586015618,4.993573126851319,377.02910431215605,0.05982593802620306,0.4323081122589889,2.7143980027110266,0.5211766619863925,0.8724360135422835,2.2672672672672673,23.246970599856457,1.626626626626627,0.6322645290581163,0.8854043290261182,0.919400200188264,0.639685414548015,0.12456262655603054,-0.5461051512360203,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11438518429984645,0.11438456624604043,0.9986833294549577,0.10398697128573121
5,24,0.7489693935849152,0.7844577857911502,0.8318286040066196,0.8745012935020386,0.7289991893273966,0.7798782659042572,0.8258199091934648,0.8726735020483531,-63.6733683509012,-54.67181471009755,-42.656309507796806,-31.83247445609544,-68.93768203914871,-55.99496945169997,-44.30825017744078,-32.38954750417031,0.5884465522535449,0.5291513363034261,3,0.1,0.1,1.0,0.25,0.24900000000000003,1.004016064257028,0.489,0.33399999999999996,1.4640718562874253,-0.0019187640300486475,12346.702653475826,0.2370419893692983,5.552227754870717,23.42297147287544,0.04436553424320433,0.4317440169630292,3.317448297184787,0.48126434754277103,0.8751892670207866,2.1871871871871877,24.34368873543108,1.606606606606607,0.6492985971943888,0.8546258103637093,0.9154449864387618,0.5847678737436285,0.12615171437279224,-0.5773323619693808,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11458105485734682,0.1145819510275157,0.9985790087578764,0.10491832578076518
5,24,0.734871653399622,0.7726527691633114,0.8206699633041726,0.8721453623435602,0.7409727717081237,0.7725370930998546,0.8166412758257503,0.8692402221020027,-67.2380200404026,-57.65651941460686,-45.47909250674965,-32.424645645151315,-65.86890266648479,-57.84230551221654,-46.62690496025846,-33.25134249341954,0.8803596633768933,0.980282331920209,2,0.1,0.1,1.0,0.25,0.254,0.984251968503937,0.504,0.329,1.5319148936170213,0.00632174228355753,12682.78262774279,0.028690805508873315,6.9539818654261465,242.37666883474088,0.08248356553142333,0.47022060413732225,2.117400634011889,0.5531247264842395,0.8892307983455021,2.2072072072072073,23.246970599856457,1.606606606606607,0.6412825651302605,0.8837660207408806,0.9203722475931198,0.5919594059989604,0.1223769936209347,-0.5491391307656628,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11795751903331156,0.11795571635526388,0.9988006725051809,0.10771693950088962
5,24,0.6992671674205581,0.7818082660994586,0.8311339273998706,0.8776553925435853,0.6999338337761537,0.7714514758681892,0.8221952187486049,0.8742194702364917,-76.25748869140088,-55.32735996187702,-42.819743063019104,-31.02319237822789,-76.27316473343333,-58.09425117820342,-45.195809782375875,-31.97187869476025,0.7772341623994238,0.54035298742268,3,0.1,0.10300000000000001,0.970873786407767,0.25,0.238,1.050420168067227,0.4720000000000001,0.33799999999999997,1.3964497041420123,0.004902381411725498,12299.42083932122,0.2129992083711971,7.154170258927592,33.58777862901681,0.047767887138212894,0.4442801832400569,2.040103240194769,0.4955149953604605,0.8746936971615903,2.2272272272272273,25.492146544514203,1.626626626626627,0.6312625250501002,0.897972510933308,0.9193381909929674,0.6360675082845362,0.12459042004242969,-0.5318968497121596,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11244176565351188,0.1124424789710204,0.9987416516888645,0.10407459178033406
5,24,0.7494466320308366,0.7962850916480387,0.8365444629837222,0.8939203030267217,0.7518553455297474,0.7926641433727502,0.8292233811082973,0.8914431881292357,-63.56523381435184,-51.68234570470983,-41.4685682052731,-26.912353227245035,-63.14370714898058,-52.759365863847535,-43.45638165855979,-27.62372436524217,0.5634230162077665,-0.041141266308578395,1,0.1,0.1,1.0,0.25,0.257,0.9727626459143969,0.487,0.377,1.2917771883289124,0.004355659283126201,12398.330884802795,0.017687349045125214,5.771708676137436,326.31846985165754,0.012357625041159448,0.39654972513139775,3.320955532964932,0.42913793433277536,0.8718404586652183,2.1671671671671673,22.199661191199525,1.606606606606607,0.6593186372745491,0.8331039717077594,0.9116365277064155,0.5609682412598566,0.13217847707850738,-0.5644045349873719,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11829458231626629,0.11829477161068536,0.9985766229904898,0.10773867450707492
5,24,0.7678893216944787,0.7970831220850775,0.823147555828164,0.8755215567211646,0.7703269465080674,0.7941085202409064,0.8212747328395089,0.8740044290863807,-58.879964424208055,-51.47431664895444,-44.86250136008604,-31.576687317208552,-58.439654215796224,-52.38850052351776,-45.476135113306924,-32.05921410877389,0.6921240122329523,0.39691922756321096,2,0.1,0.101,0.9900990099009901,0.25,0.23899999999999996,1.0460251046025106,0.488,0.368,1.326086956521739,0.008805939245561167,12636.55268969767,0.5011348975110118,8.657746593056237,17.27627957273918,0.0178904179829531,0.47007393613105874,4.889884783968838,0.5105094927601302,0.8853416923404501,2.1671671671671673,25.492146544514203,1.666666666666667,0.6332665330661322,0.8515026293001366,0.9210939911568508,0.5837862504378906,0.12134412967614837,-0.5622347153551507,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1149041118318785,0.11490112610535497,0.9986729611954781,0.10622331620662105
5,24,0.7772611155311349,0.7976550621786113,0.8053329978601863,0.8625787547036089,0.7774371201861486,0.7932737617779442,0.8014542609903921,0.8597267243302616,-56.48233309112612,-51.31081716864949,-49.3638391111223,-34.84740694978689,-56.5845461324391,-52.55822701991076,-50.47841103505158,-35.66317817652839,0.6892067795456782,0.5547128045472514,2,0.1,0.1,1.0,0.25,0.244,1.0245901639344261,0.483,0.33699999999999997,1.4332344213649852,0.005574358519958356,12537.745828182224,0.34870018717323625,5.030952656931662,14.427731449516704,0.05343442749741967,0.4285051663491505,5.009876722191317,0.48643515528755754,0.8651654928977555,2.1671671671671673,23.246970599856457,1.566566566566567,0.6452905811623246,0.8339005028558223,0.9188350589216261,0.6043058271500035,0.12367194956006018,-0.5745721492232958,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11543800945662822,0.11543733410341897,0.9986239717432229,0.10754449508689047
5,24,0.7365696264027407,0.757397700745429,0.8292340913409818,0.8892481554063256,0.736347542180493,0.7569382188017987,0.8268187926387697,0.8855626904285979,-66.80297953310111,-61.52121416554445,-43.304313566134994,-28.08542199069106,-67.00543964938834,-61.772462300724754,-44.01280016207977,-29.083446835812595,0.7243603615296792,0.5677684641502472,1,0.1,0.101,0.9900990099009901,0.25,0.24300000000000002,1.02880658436214,0.497,0.33499999999999996,1.483582089552239,-0.00042451320765501954,12343.020428341999,0.25946177505723905,6.194477047661048,23.874333883264704,0.008036613082450295,0.4384677362748076,3.4229906495684066,0.46246579743026217,0.8666442029151697,2.1471471471471477,21.199534575360687,1.586586586586587,0.6292585170340681,0.876481834048292,0.9157160300962279,0.6052054153043795,0.12679609453845686,-0.5505005781010218,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1135764979340771,0.1135758250260305,0.9986512592205651,0.10384746248877032
5,24,0.720724704057148,0.767033810935134,0.8128893815051678,0.8697271865446399,0.7282838982579195,0.7696743307601871,0.813559910212077,0.8680555852248093,-70.82438236571312,-59.08036511754122,-47.451364948780935,-33.03726353908385,-69.05902731445008,-58.53928634067353,-47.38538191378262,-33.534828762552735,0.684070106684477,0.288428004922721,3,0.1,0.096,1.0416666666666667,0.25,0.23200000000000004,1.0775862068965516,0.49399999999999994,0.335,1.4746268656716415,-0.0036114341211785916,12298.382946757434,0.33287781248862885,4.913331903544792,14.760166401035312,0.060596687541913385,0.475969636887022,2.6347403214108898,0.5487268714280802,0.8808976921789577,2.1871871871871877,24.34368873543108,1.586586586586587,0.6462925851703407,0.8948501222009286,0.9193035190730952,0.6117858884546915,0.12511504550621705,-0.5547536842581416,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11527293999661402,0.11527375950211696,0.9987835597066552,0.10504697822228355
5,24,0.7438951405039589,0.7790457253603786,0.8275270085008989,0.8761704145547986,0.7471493953325113,0.7728624575618819,0.8241855609523135,0.8718394538612572,-64.94475714132153,-56.03104030920932,-43.736837201714565,-31.401521897999913,-64.29590091710782,-57.75747676127423,-44.70682507432588,-32.5891954533995,0.8532496941447946,1.0619231319697748,2,0.1,0.099,1.0101010101010102,0.25,0.23800000000000004,1.0504201680672267,0.4959999999999999,0.346,1.4335260115606934,-5.908603192938955e-05,12317.00609361202,1.4083137063680728,5.075582340324156,3.6040140185908385,0.01633682133177916,0.42107701485337834,2.8395931841473665,0.4884172821005519,0.8586908411391573,2.2072072072072073,22.199661191199525,1.586586586586587,0.656312625250501,0.8524443670562719,0.9185335440409931,0.6124386806035872,0.12135636834539776,-0.5593471046806143,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11906078676236917,0.1190586083776483,0.998693960911046,0.10852124641873334
5,24,0.7945686396744629,0.8279454798204956,0.8515970071883807,0.8762238299379378,0.7955854247189639,0.829961547589888,0.8504674484981991,0.8765167323215642,-52.112624062651406,-43.64578277720625,-37.64600186606904,-31.398813735826764,-51.991271750676674,-43.24796984346341,-38.032451991320556,-31.407017418912517,0.5802586754882012,0.16236391926383265,2,0.1,0.1,1.0,0.25,0.25,1.0,0.499,0.346,1.4421965317919077,-0.0016856637246867034,12649.320902294972,0.15727702913061892,4.717934555843872,29.997607291562055,0.024083303548573243,0.45246429700847757,1.5439354014307143,0.48196790160878955,0.8803042962970978,2.2072072072072073,23.246970599856457,1.626626626626627,0.6472945891783567,0.8591857692751236,0.9109781382446089,0.572886573466376,0.13349496132452668,-0.5635210920640827,0.9,0.9,0.09090909090909091,0.9090909090909091,0.12189662082436864,0.12189415832162187,0.9986941810952328,0.11150604191213286
5,24,0.7065072301825843,0.7735345176254719,0.8106844361790998,0.8659847385680695,0.7013700429467045,0.7703524023887639,0.807951564323786,0.8651289816027904,-74.41498547700056,-57.42024102476691,-48.000892632096765,-33.979520992485334,-75.90906274209178,-58.37436427227183,-48.816993770871335,-34.28300596037144,0.7347982541882585,0.40971633326735457,1,0.1,0.099,1.0101010101010102,0.25,0.24700000000000003,1.0121457489878543,0.5,0.32999999999999996,1.5151515151515154,-0.0008503337951395462,12343.000080475507,0.11379345980788348,4.42584892903108,38.89370212051907,0.05338189156137385,0.45546528998363667,3.2038861684766187,0.5000021502373297,0.8745093720095976,2.2472472472472473,24.34368873543108,1.606606606606607,0.6382765531062125,0.8837597640469461,0.9165540408028038,0.618798462930804,0.12729994145547568,-0.546734710630375,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1192975007948835,0.11929829154858558,0.9987128462392163,0.10897901471138752
5,24,0.7664007956460795,0.7937509280405647,0.8211761690521829,0.8767622084837485,0.760156688225421,0.7847756952122115,0.8159011478375731,0.8749713018820201,-59.253685847052054,-52.31617868704146,-45.35961982513689,-31.259924036063637,-61.01219990442121,-54.74952881047744,-46.83172479233164,-31.80524762989134,0.6207686308780854,0.18238215051561957,1,0.1,0.101,0.9900990099009901,0.25,0.24099999999999996,1.037344398340249,0.5010000000000001,0.357,1.4033613445378155,-0.0012762365019749478,12567.683620205791,0.26931323438285354,6.115235199494989,22.706775675203616,0.028630446951121602,0.4056806921455238,2.2784000803093467,0.44678678866423227,0.8745264895083327,2.1671671671671673,21.199534575360687,1.606606606606607,0.6633266533066132,0.8627121926559549,0.9123383494394425,0.6087155654052714,0.12855706296894656,-0.5639278517403464,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11115552881928906,0.1111569134327078,0.9986112420372432,0.10195983809731723
5,24,0.7654113364748868,0.8092229371031575,0.8355623089929518,0.8750500669994691,0.7598300885420189,0.8098795590130164,0.8329323129687831,0.8727467088825893,-59.48382610401609,-48.37467191919902,-41.69588960449519,-31.683117055297856,-61.01644142933952,-48.30110766823532,-42.44443310401496,-32.329374387576564,0.8172534517722654,0.5140636586139498,1,0.1,0.1,1.0,0.25,0.238,1.050420168067227,0.48200000000000004,0.319,1.510971786833856,0.0015792867582663517,12469.748050559223,0.029412510425064597,5.514839077575251,187.4997746834845,0.03403658767830264,0.4702597123207287,3.570025014817283,0.5278053070278332,0.8749328268893716,2.2472472472472473,21.199534575360687,1.646646646646647,0.6312625250501002,0.8586234252212943,0.9186245037139654,0.6101871838534397,0.12451731220111104,-0.5419531028084429,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1127318094677239,0.1127316948118352,0.9987836660109247,0.10395725821501758
5,24,0.7919005279711387,0.7978489055509047,0.8370680909874234,0.8800227031451936,0.7921581905476128,0.7965308929233417,0.8341051339293164,0.8772502904946983,-52.779098807354444,-51.270445253527186,-41.323503807126514,-30.42916708823219,-52.847761347598635,-51.735918007678464,-42.18194748205235,-31.211464962295338,0.5330401193319233,-0.04102582242548092,1,0.1,0.10200000000000001,0.9803921568627451,0.25,0.24699999999999997,1.0121457489878545,0.47000000000000003,0.318,1.477987421383648,0.0010145263576001318,12535.731675719013,0.7988230109170424,3.940580494627229,4.932983202503737,0.028296679591671814,0.4508842095729352,2.6708599595752234,0.4971066214968519,0.8740595690104302,2.1271271271271273,22.199661191199525,1.606606606606607,0.62625250501002,0.8625210754616363,0.9159853898314655,0.580774440455693,0.1286476916847482,-0.5715586537567434,0.9,0.9,0.09090909090909091,0.9090909090909091,0.11556507749986218,0.11556411175927495,0.9985650346271944,0.10629607027447309
5,24,0.7238534680992715,0.7525627260155822,0.7991595478134443,0.873992985870045,0.7205304492204995,0.7423507934767741,0.7933772566550252,0.8717039686522987,-70.03418234055249,-62.753158784205056,-50.93562737499346,-31.956940190500944,-71.06666522371782,-65.51794230917591,-52.542358507203005,-32.624559934661335,0.6306446692423073,0.4129610515439728,1,0.1,0.101,0.9900990099009901,0.25,0.23700000000000002,1.0548523206751055,0.48900000000000005,0.34,1.438235294117647,-0.0005537686133392228,12456.12140388011,1.393256941189079,3.64452903632932,2.6158341139997385,0.05865668349818631,0.4546561646431537,2.092999227158154,0.5258555054407786,0.8828865207229751,2.1671671671671673,23.246970599856457,1.586586586586587,0.6523046092184369,0.8697136760977664,0.9121367847314121,0.5646325038311525,0.13556608047344906,-0.5603736027592446,0.9,0.9,0.09090909090909091,0.9090909090909091,0.1159331697260772,0.11593432800016339,0.9986215355718077,0.10595822758939377
